run_id,fold,validauc,model_save_path
1i4y5tkk,3,0.8379095933718831,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_88a3e9b3-64f6-4d5c-ba49-c99dee66f3b9/qid_model.ckpt"
0foeawba,4,0.8435776971132944,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_2_0.001_1_1_[3, 5]_16f9b464-ef67-49b3-86ad-5c9dae75da28/qid_model.ckpt"
5zcu6pb4,3,0.8373954733545195,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_4_2_0.001_1_1_[3, 5]_14ffb2b3-7627-4918-88e0-fc77baff0f2a/qid_model.ckpt"
g8q4a450,4,0.8454121043640679,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.0001_1_1_[3, 5]_5ff1be4f-6daf-41af-b5a5-67dafa25755a/qid_model.ckpt"
u98rkav4,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_716f9337-44fa-4735-a5a8-7c424bdbd1d4/qid_model.ckpt"
fnzujiqx,3,0.8405857469143043,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_4_2_0.0001_1_1_[3, 5]_15ea45c0-f0bc-4bd7-a0ad-b0fac582d32c/qid_model.ckpt"
9ajz1jof,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_7c0170e4-0768-432e-9430-0a8d11c446f1/qid_model.ckpt"
68yjnbmq,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_615549a5-eda1-4a33-9fec-67ea5065b1ea/qid_model.ckpt"
l21r0pvz,3,0.8379095933718831,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_294ce84d-4959-4bb8-bc93-06cf8ebfbe8a/qid_model.ckpt"
ml3371b7,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_2d668780-e969-4280-9374-203b69339111/qid_model.ckpt"
huk9fnmd,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_a3c2a85a-9362-4d9d-afc5-96be765f0b27/qid_model.ckpt"
dh4l29d0,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_22e68785-1423-44ab-a2af-02f4f21b61fe/qid_model.ckpt"
i3bk8cc8,4,0.8444769078503187,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_e8920d33-278a-477f-98d4-411713d389db/qid_model.ckpt"
gmpw8m8a,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_fee36ce8-2e51-41f3-9a08-50a4a455c950/qid_model.ckpt"
xvid9dyc,4,0.8457203210673494,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_e005c2a8-f16d-418b-936e-a7371225a509/qid_model.ckpt"
mdh2zyko,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_666b7fb6-e60a-4b9e-bb99-7f1313dbbe0e/qid_model.ckpt"
nfganbh7,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_33ac69b8-ccdf-4b09-b899-e3e6744c8913/qid_model.ckpt"
bd187oj5,0,0.8494173936917762,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_0_0.3_128_256_8_4_0.001_1_1_[3, 5]_82dfd9c0-ee00-4430-948f-fa73d4aaa6bf/qid_model.ckpt"
frt1q7k4,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_d7b4c10b-a872-4264-9020-f1c4d7a89f70/qid_model.ckpt"
eudeivwu,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_7327c318-6fa1-4d2a-b06c-054cc7a54db3/qid_model.ckpt"
qlfzii73,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_ea8896e0-cd58-43b3-a4ed-9f13a3fb67f9/qid_model.ckpt"
h90t6e9g,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_1a1fa325-ad4f-4117-9d0c-84184f7d975e/qid_model.ckpt"
51qf3vqf,3,0.8380952105042534,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_cd2ad14b-4a75-41da-883c-b2fcf3a10ed9/qid_model.ckpt"
ai5rzn2g,3,0.8380952105042534,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_f397cfa6-5ba7-4736-beb2-c749d9d2bac6/qid_model.ckpt"
dtioybc9,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_e43694cc-e9ae-490e-af42-4150155a2409/qid_model.ckpt"
4fggtp6f,4,0.8162950881051203,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_2_1e-05_1_1_[3, 5]_9cbddf7d-28d1-4307-8ee2-bde3553ae429/qid_model.ckpt"
uxlp7t4f,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_e1bf40ba-0d16-4891-b766-084176116dbe/qid_model.ckpt"
hp1th30j,1,0.8309278051445365,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_2_0.001_1_1_[3, 5]_9eadecda-db06-4327-9a5f-4d0800de9ddb/qid_model.ckpt"
dqr3kesg,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_1b9f9fc5-1a52-4680-88ef-927bb1d5dbcc/qid_model.ckpt"
vul9fi76,4,0.8461974227926252,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_0.0001_1_1_[3, 5]_a0c6d734-eb2e-4f87-8b3a-483da4cd25f6/qid_model.ckpt"
cstmdr0f,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_28a1bedf-19d8-4a52-971b-6cb44bcb42d2/qid_model.ckpt"
ephae9t6,0,0.8494173936917762,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_0_0.3_128_256_8_4_0.001_1_1_[3, 5]_4b196263-4eb6-4511-96e2-be6512d728d3/qid_model.ckpt"
yrnqo83x,4,0.8444769078503187,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_94d3b5c4-97e7-4ddb-8e12-3fd2d46b3b43/qid_model.ckpt"
2bo97o5v,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_885cde21-87ce-4346-b0d7-7120cc1b1ec5/qid_model.ckpt"
v30uasgw,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_cb55aaef-0410-432f-a6ba-8aefde415309/qid_model.ckpt"
maw2wkqd,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_c09aed27-b4d5-42b2-b6c1-0d91b1bf99db/qid_model.ckpt"
v3d2lvk8,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_9510e5bf-5b09-4274-b61c-66c7ba49dd18/qid_model.ckpt"
58l6xgs5,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_12ad028b-1571-47ba-a604-0b5b59481097/qid_model.ckpt"
a6t2r6z9,3,0.8116442586391532,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_4_1e-05_1_1_[3, 5]_39e6a0cc-64ef-423f-937c-55b2cd390880/qid_model.ckpt"
c00lei62,4,0.8435776971132944,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_2_0.001_1_1_[3, 5]_d7ad74b8-5932-40cf-84bb-435f3d1866a2/qid_model.ckpt"
rt29upxq,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_7897d1fc-6323-4686-a64e-f8339f5931a8/qid_model.ckpt"
pab9huvq,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_efa4b807-8000-48a1-877a-af27b89c7223/qid_model.ckpt"
ldinwdvq,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_3e1f99d8-efb2-4295-8dd3-ce071e9b7737/qid_model.ckpt"
6oktw0n5,3,0.8396147639121212,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.0001_1_1_[3, 5]_4771dd4e-e6cf-4c2e-b440-26d8f336a174/qid_model.ckpt"
dfmm451c,3,0.8385487517532757,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_447cd723-7faf-40e4-a90e-327586912096/qid_model.ckpt"
wz5idbhw,3,0.8400281098862914,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.0001_1_1_[3, 5]_2f6afa7c-ff85-4cd7-b29d-10e7109abb81/qid_model.ckpt"
vea7xqs9,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_ee088871-bf02-4ee3-96e6-be79b194a05a/qid_model.ckpt"
9tf0t8o1,3,0.8373591355589474,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_2_0.001_1_1_[3, 5]_f36dd011-5b93-4c23-b403-a9e75206f99d/qid_model.ckpt"
9uk68yjb,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_7e05dffa-5ad9-46d5-a837-c1c7f50f28b9/qid_model.ckpt"
yp3v29bg,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_0374540f-15c5-4298-bf5b-8ebe89782570/qid_model.ckpt"
yo9c0h5a,4,0.8155384654091548,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_4_1e-05_1_1_[3, 5]_3ca6ab26-2883-4c6e-8fc7-445c58c8358e/qid_model.ckpt"
o4w6ic39,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_425daf3d-a8ef-406b-b5bc-f7d35e9c83ad/qid_model.ckpt"
4bkt67zr,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_e5de5164-9ded-44a5-ba38-9b4b32b0b021/qid_model.ckpt"
okoaibn4,3,0.8125322682906031,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_2_1e-05_1_1_[3, 5]_f692398d-4421-4942-a59b-21440f153bee/qid_model.ckpt"
6x7euhiw,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_118423cc-7f56-4bad-bb41-dfa0b905baa1/qid_model.ckpt"
8c0lpamv,3,0.8379095933718831,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_220ea981-87c2-4699-bf6e-3dec6af40591/qid_model.ckpt"
ix71j6vz,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_0e1765d6-7251-46f3-9a96-d3f898eaaf4c/qid_model.ckpt"
z1ypdlhv,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_283de388-d9a4-436a-ac3c-11bf15086428/qid_model.ckpt"
b07uy54t,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_4d248c11-b3cb-4419-9baf-1ef98dfa2e75/qid_model.ckpt"
b18nvi7w,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_082035df-921a-4709-a50c-a2952cfe3a8e/qid_model.ckpt"
gfodstzt,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_c0ea9893-fdfb-426c-91f0-4a8cd49eee9f/qid_model.ckpt"
jxqcbdyc,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_b5649052-dcd5-44b6-a554-b70a7226e0ac/qid_model.ckpt"
bjsongrw,3,0.8405877535860056,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.0001_1_1_[3, 5]_5e4e7652-a05d-4732-808d-49263a977008/qid_model.ckpt"
ewzntqjv,4,0.8160626425418969,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_4_1e-05_1_1_[3, 5]_c471a1f2-3d63-4148-b647-68cf10be36b1/qid_model.ckpt"
xuuib8v3,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_77fe92e1-7ad6-4cb6-ba97-ee3d5f887551/qid_model.ckpt"
o08qd75r,4,0.8444769078503187,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_79586410-e114-4e68-acf2-c76c0d6f2fe1/qid_model.ckpt"
pcsw9rrv,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_8a14a4b8-3dc4-44a3-9a37-c7359c5a4aba/qid_model.ckpt"
1hz05h05,3,0.8385762040317957,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_4_0.0001_1_1_[3, 5]_d5ca5575-ac2c-49b9-8de6-f448c4cb1d08/qid_model.ckpt"
1p3t0wse,4,0.8444769078503187,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_50fdcba3-b787-4f53-b47c-49d6c0d858a8/qid_model.ckpt"
nepcsxci,4,0.8445013793189677,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_2_0.001_1_1_[3, 5]_5d407d69-4b70-4c7c-9eda-29238f58c40d/qid_model.ckpt"
c9nihgu0,3,0.8342896200945913,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_4_0.001_1_1_[3, 5]_98b8183a-1f7a-4626-a961-b8152d311109/qid_model.ckpt"
n5621g6n,3,0.8384499086583235,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_9c983fd8-0345-4730-a265-0bcffbc1d17a/qid_model.ckpt"
tjfzngb0,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_da85d36a-c814-43ee-8abf-20cc30445e27/qid_model.ckpt"
eclgqaes,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_dcccd010-a5a8-4d87-81e2-42d10115d122/qid_model.ckpt"
c6bqslwo,1,0.8311611131252019,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_4_1_0.001_1_1_[3, 5]_75eeb26b-f755-4697-a591-3b11773292a0/qid_model.ckpt"
xkvfdvh7,3,0.8380952105042534,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_9f0bb12c-5a8f-40eb-986b-5adbe80be8b0/qid_model.ckpt"
fvglflyi,4,0.8461974227926252,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_0.0001_1_1_[3, 5]_8babe6ef-5e11-4be2-baf7-a20f192d138c/qid_model.ckpt"
xdajr9pr,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_8a5d25b8-0256-4066-8e09-414cf2137fac/qid_model.ckpt"
