run_id,fold,validauc,validacc,timestamp,best_epoch,model_save_path
ialyz2z9,2,0.8251616142754222,0.7784843767796803,1742164660.4553845,6,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.3_256_0.001_1_1_0_efb71c02-98fd-4dfb-829a-c3502c06e7cc/
993l38pu,3,0.8159551901930001,0.7739473242744506,1742165178.5557346,119,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_3_0.5_256_1e-05_1_1_0_047910a9-97ea-4cf8-ab2c-5b2b0427045c/
9y9m0idg,4,0.8281845363295733,0.7704720393211537,1742164767.5754256,40,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_4_0.5_256_0.0001_1_1_0_c9993a3e-6f43-4d03-8551-fc45fb00de2b/
bv4cbfif,0,0.8302133986205738,0.7774727875059158,1742164677.6344275,24,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_0_0.3_64_0.001_1_1_0_f679b832-19bb-4725-b468-70c1c7b19230/
hclse0oj,4,0.8243094494440422,0.7658536585365854,1742164480.9791708,8,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_4_0.5_256_0.001_1_1_0_18f7d4c4-31d2-4669-b1c5-4a6af458dc9e/
r5ms3h0l,4,0.8247223491102074,0.7681721227858667,1742164369.7842476,8,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_4_0.5_256_0.001_1_1_0_a1d90919-fb58-45e3-adf1-aa3ba261d2f6/
cgi9la2e,3,0.8227862824366744,0.7746686797517195,1742164484.5638645,34,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_3_0.5_256_0.0001_1_1_0_b73b6753-f2f1-4221-930c-fa696ca5d70f/
4xc8hoam,3,0.8231819065969895,0.7758933064921993,1742164240.7085423,34,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_3_0.5_256_0.0001_1_1_0_eb902df7-f9b2-47e1-9cdb-00715e4ff123/
ycasxldh,3,0.8206349612571516,0.7760442878711625,1742163988.921106,7,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_3_0.5_256_0.001_1_1_0_add71588-72f7-4744-827c-7ffbdd5bcad3/
nxyvz765,3,0.8223427537222069,0.7758597550746519,1742163877.7241216,12,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_3_0.5_256_0.001_1_1_0_f435be79-e4a4-4013-96a0-991a63ed8896/
pv5i7yfb,1,0.7814551224513413,0.746767782023079,1742165211.254145,195,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_1_0.3_64_1e-05_1_1_0_403f54dd-ff0c-4be3-a374-99c9d8617e1f/
xl6z5rhl,2,0.8139117629054939,0.7730361820873989,1742164533.5838916,183,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.3_128_1e-05_1_1_0_e85e24ca-c960-48c9-85fb-3549f6972d4e/
21l6gc76,4,0.8142610082262491,0.762051377167764,1742164256.4655588,184,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_4_0.5_128_1e-05_1_1_0_99b3e311-e35d-4a19-8db8-c646afb75595/
m2zu3el6,0,0.8268060353944797,0.774879318504496,1742164403.4979956,111,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_0_0.2_256_1e-05_1_1_0_8915468a-6675-445b-ade6-611f830a5b90/
gv6lm0pc,1,0.8061597689899849,0.7626104743159275,1742163695.950197,75,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_64_0.0001_1_1_0_28bf17be-e529-4efe-b77c-da4f6d7f0d67/
i6lw9ere,3,0.8096359241768674,0.7681429290387519,1742163739.9860115,182,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_3_0.5_128_1e-05_1_1_0_22974878-8fef-4d8c-ab34-37686c8317d3/
53ftwy8e,4,0.8155859362317359,0.7627932857275341,1742163367.783531,167,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_4_0.5_128_1e-05_1_1_0_8e87045d-0f17-4314-af7f-55bb2b9da79f/
